query_id,consensus_law,style,query_text,gold_label_mentioned,any_law_mentioned,mentioned_laws
BWG_T036_procedural_v03,BWG,procedural,"Frage zu Zahlungskonto: Basiskonto: Nachweise/Beweise: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
VersVG_T007_keyword_v03,VersVG,keyword,schadensmeldung fristen zustellung klagenfurt 7900eur mail protokoll heute vwgh,False,False,
GrEStG_T038_keyword_v03,GrEStG,keyword,grunderwerbsteuer schenkung erbschaft fristen steyr 590eur webformular mietvertrag vor monat bezirksgericht bescheid frist - GrEStG,True,True,GrEStG
GSVG_T056_keyword_v01,GSVG,keyword,frage svs pflichtversicherung selbständige sanktionen dornbirn 19900eur persönlich schalter angebot februar verfahren beschwerde (gemäß GSVG),True,True,GSVG
DSG_T037_keyword_v03,DSG,keyword,videoüberwachung datenschutz geschäftslokal durchsetzung linz 590eur telefon antrag gestern datenschutzbehörde nachweis kosten,False,False,
VersG_T013_keyword_v02,VersG,keyword,dokumentation durch polizei video form antrag linz 19900eur einschreiben zeug innen nachweis kosten,False,False,
WEG_T022_scenario_v03,WEG,scenario,"Fall: Sachverhalt (Ried im Innkreis, im Jänner 2026): Kostenverteilung/Schlüssel bei Fassadensanierung: Kosten/Gebühren. Beteiligte: Opfer vs Hausverwaltung. Betrag: 1750 EUR. Belege: Angebot. Es liegt ein Schreiben/Bescheid von Bezirksgericht vor. Welche Ansprüche kann ich geltend machen?",False,False,
BWG_T054_procedural_v03,BWG,procedural,"Frage zu Kreditkündigung und Fälligstellung: Voraussetzungen: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
VStG_T005_fragment_v01,VStG,fragment,Frage zu Verwaltungsstrafe wegen Geschwindigkeitsüberschreitung und Fristen: Fristen (Verfolgungsverjährung) vor 3 Tagen - VStG,True,True,VStG
FAGG_T054_authority_v02,FAGG,authority,Welche Stelle ist zuständig bei Frage zu Widerrufsfrist und Belehrung bei Reisebuchung online abgeschlossen: Nachweise/Beweise (z.B. VfGH)?,False,False,
VKG_T022_keyword_v03,VKG,keyword,teilung karenz zwischen elternteilen gleichzeitige karenzteile fristen feldkirch 19900eur hotline mahnung verfahren beschwerde,False,False,
VwGVG_T029_nl_short_v01,VwGVG,nl_short,Welche Rechte/Pflichten habe ich bei Revision an den VwGH: Voraussetzungen und Fristen: Sanktionen?,False,False,
AÜG_T031_procedural_v03,AÜG,procedural,"Wie läuft das Verfahren bei Zuständigkeit Arbeitsinspektorat - Sanktionen ab (Frist, Antrag, Nachweise, Kosten)? (nach AÜG)",True,True,AÜG
KFG_T013_keyword_v02,KFG,keyword,abgas lärmvorschriften zuständigkeit wien 2300eur persönlich schalter agb auszug sommer 2026,False,False,
SMG_T036_procedural_v01,SMG,procedural,"Wie läuft das Verfahren bei Suchtmittelbesitz für Eigengebrauch: Folgen - Durchsetzung ab (Frist, Antrag, Nachweise, Kosten)? (nach SMG)",True,True,SMG
DSGVO_T060_nl_long_v02,DSGVO,nl_long,"Sachverhalt (Schwechat, letzte Woche): Rechtsmittel zu Datenübertragbarkeit zwischen Diensten. Beteiligte: Lenker:in vs Online-Plattform. Betrag: 950 EUR. Belege: Mietvertrag. Es liegt ein Schreiben/Bescheid von DSB vor. Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
VerG_T044_scenario_v03,VerG,scenario,Sachverhalt: vor 6 Monaten in Linz: Haftung des Vereins für Schäden: Voraussetzungen. Es liegt ein Schreiben/Bescheid von Landespolizeidirektion vor. Frage: Welche Rechtsfolgen drohen bei Verstoß?,False,False,
GmbHG_T028_nl_long_v01,GmbHG,nl_long,"Kurzfall: Firmenbuchänderung: Geschäftsanschrift: Voraussetzungen - Opfer (Spittal an der Drau) vs Schule. Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
KAKuG_T030_keyword_v02,KAKuG,keyword,beschwerde über spitalsbehandlung voraussetzungen spittal drau 5200eur hotline kontoauszug frühjahr 2026 nachweis kosten,False,False,
AZG_T052_fragment_v03,AZG,fragment,Frage zu Arbeitszeit bei Teilzeit: Sanktionen 1200eur,False,False,
DSGVO_T043_scenario_v02,DSGVO,scenario,kurz vor Jahresende 2025 in Feldkirch: Aufschiebende Wirkung zu Rechtsgrundlage: Vertrag vs. berechtigtes Interesse. Dokumentiert durch Vertrag. Es liegt ein Schreiben/Bescheid von Datenschutzbehörde vor. Thema: DSFA. Welche Rechte und Pflichten bestehen? - bitte mit Hinweis zu Fristen und Zuständigkeit.,False,False,
PSG_T016_authority_v01,PSG,authority,Welche Stelle ist zuständig bei Kosten und Gebühren: Nachweise/Beweise (z.B. Bezirkshauptmannschaft)?,False,False,
ABGB_T029_scenario_v03,ABGB,scenario,Fall: im Jänner 2026 in Salzburg: Gewährleistung bei Fahrrad wegen Defekt nach kurzer Zeit. Belege: Mietvertrag. Welche Ansprüche kann ich geltend machen?,False,False,
VwGG_T047_fragment_v03,VwGG,fragment,Sanktionen zu Vertretungspflicht (RA) im VwGH-Verfahren zuständig,False,False,
UGB_T037_authority_v03,UGB,authority,Vertretungsbefugnis/Prokura und Formvorschriften: Zustellung: Zuständigkeit Bezirkshauptmannschaft vs Gericht - und welche Frist?,False,False,
MRG_T011_fragment_v03,MRG,fragment,Mietminderung: Untervermietung: Zustimmung erforderlich - Zustellung beschwerde,False,False,
DSGVO_T056_procedural_v03,DSGVO,procedural,Bei Auskunft: Zustellung zu Rechtsgrundlage: Vertrag vs. berechtigtes Interesse: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
UG_T035_scenario_v03,UG,scenario,Kurzfall: Beurlaubung und Unterbrechung - Voraussetzungen - Studierende:r (St. Pölten) vs Universität. Kontakt über E-Mail. Welche Rechtsfolgen drohen bei Verstoß? - bitte mit Hinweis zu Fristen und Zuständigkeit. - UG,True,True,UG
ZustG_T047_procedural_v03,ZustG,procedural,Elektronische Zustellung und Zustelladresse: Durchsetzung: Zuständigkeit und Verfahrensschritte (Antrag/Bescheid/Beschwerde).,False,False,
SH-GG_T052_nl_short_v01,SH-GG,nl_short,Anrechnung von Einkommen/Vermögen in der Sozialhilfe und Unterstützung für Alleinerziehende: Behörde oder Gericht?,False,False,
IO_T022_procedural_v03,IO,procedural,"Welche Formvorschriften gelten bei Frage zu Anfechtung von Rechtshandlungen vor Insolvenz: Aufschiebende Wirkung (schriftlich, Frist, Begründung)?",False,False,
WaffG_T025_fragment_v03,WaffG,fragment,Sichere Verwahrung von Schusswaffen - Voraussetzungen frist,False,False,
ZPO_T023_nl_long_v03,ZPO,nl_long,vor 3 Tagen in Schwechat: Zivilprozess: Klage wegen Werklohn und Kosten: Fristen. Nachweis: Protokoll. Welche Rechtslage gilt und welche Schritte sind sinnvoll? (gemäß ZPO),True,True,ZPO
BWG_T053_nl_short_v01,BWG,nl_short,Gibt es bei Frage zu Bankgeheimnis: Auskunft an Dritte?: Zuständigkeit (Kreditvertrag) Ausnahmen?,False,False,
AVG_T023_scenario_v01,AVG,scenario,Sachverhalt: letzte Woche in Feldkirch: Verwaltungsverfahren: Parteiengehör bei Verwaltungsstrafe. Dokumentiert durch Mahnung. Unklar ist die Zuständigkeit (VwGH oder Gericht). Frage: Welche Rechtsfolgen drohen bei Verstoß?,False,False,
BAO_T054_nl_short_v01,BAO,nl_short,Zahlungserleichterung: Nachforderung/Säumniszuschlag und Zahlungserleichterung: was sind die Voraussetzungen?,False,False,
StVO_T033_nl_long_v01,StVO,nl_long,Kurzfall: Pflichten im Straßenverkehr bei Rotlichtverstoß in Schulzone und Sonderregeln (Probezeit) - Sanktionen - Lenker:in (Schwechat) vs Polizei. Kommunikation via Chat. Welche Ansprüche/Rechtsfolgen kommen in Betracht und welche Fristen laufen? unter Bezug auf StVO,True,True,StVO
MRG_T040_keyword_v01,MRG,keyword,kündigung durch vermieter eigenbedarf nachweise beweise innsbruck 1750eur einschreiben lieferschein gestern bescheid frist,False,False,
VbVG_T030_keyword_v01,VbVG,keyword,voraussetzungen diversion verbände feldkirch 80eur persönlich schalter bescheid jänner 2026 landesgericht verfahren beschwerde,False,False,
GmbHG_T014_nl_short_v02,GmbHG,nl_short,Welche Rechte/Pflichten habe ich bei Haftung von Geschäftsführer:in bei Verbotene Einlagenrückgewähr: Ausnahmen (Einlage)?,False,False,
StPO_T046_scenario_v02,StPO,scenario,"Fall: Kurzfall: U-Haft: Voraussetzungen, Haftprüfung und Belehrung - Verjährung - Unternehmer:in (Wien) vs Polizei. Kommunikation via Brief. Betrag: 1750 EUR. Welche Regelungen sind einschlägig?",False,False,
AußStrG_T052_keyword_v03,AußStrG,keyword,fristen rekurs revisionsrekurs zustellung dornbirn 1200eur webformular angebot anfang dezember 2025 verfahren beschwerde,False,False,
KFG_T022_scenario_v02,KFG,scenario,Fall: Ich bin Vermieter:in in Schwechat. im Jänner 2026 gab es mit Schule ein Problem: Lenkerauskunft und Fristen - Zuständigkeit. Betrag: 12500 EUR. Dokumentiert durch Angebot. Unklar ist die Zuständigkeit (Landesverwaltungsgericht oder Gericht). Welche Regelungen sind einschlägig?,False,False,
GSVG_T017_nl_long_v02,GSVG,nl_long,"Sachverhalt (St. Pölten, vor 2 Wochen): Frage zu Mitversicherung von Angehörigen: Zuständigkeit. Beteiligte: Arbeitnehmer:in vs Reiseveranstalter. Es geht um 80 EUR. Nachweis: Gutachten. Unklar ist die Zuständigkeit (VwGH oder Gericht). Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
KStG_T027_fragment_v01,KStG,fragment,Abzugsfähigkeit von Betriebsausgaben: Fristen (verdeckte Ausschüttung) Villach,False,False,
AngG_T034_keyword_v02,AngG,keyword,kündigungsfristen angestellte rechtsmittel wiener neustadt 7900eur persönlich schalter chatverlauf vor monat verfahren beschwerde,False,False,
KBGG_T016_procedural_v03,KBGG,procedural,Bei Kosten/Gebühren zu Zuverdienstgrenze beim Kinderbetreuungsgeld - Kinderbetreuungsgeld: Welche Rechtsmittel gibt es und hat eine Beschwerde aufschiebende Wirkung?,False,False,
IO_T007_nl_short_v03,IO,nl_short,Frage zu Sperre von Konten und Zahlungsverkehr: Aufschiebende Wirkung: was sind die Voraussetzungen?,False,False,
DSGVO_T040_fragment_v03,DSGVO,fragment,Auftragsverarbeitung: Haftung zu Drittlandtransfer und Standardvertragsklauseln beschwerde (gemäß DSGVO),True,True,DSGVO
GmbHG_T007_scenario_v02,GmbHG,scenario,Ich bin Arbeitnehmer:in in Ried im Innkreis. Anfang Dezember 2025 gab es mit Behörde ein Problem: Firmenbuchänderung: Geschäftsanschrift: Haftung. Betrag: 12500 EUR. Kommunikation via Hotline. Es liegt ein Schreiben/Bescheid von Bezirksgericht vor. Welche Rechte und Pflichten bestehen? - bitte mit Hinweis zu Fristen und Zuständigkeit.,False,False,
VfGG_T010_nl_short_v02,VfGG,nl_short,Frage zu Kosten und Eingabegebühr: Durchsetzung (Frist): was sind die Voraussetzungen? unter Bezug auf VfGG,True,True,VfGG
SH-GG_T025_procedural_v01,SH-GG,procedural,"Wie läuft das Verfahren bei Härtefallklausel/Nichtanrechnung bestimmter Leistungen und Wohnkostenpauschale - Form/Antrag ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
SH-GG_T033_scenario_v03,SH-GG,scenario,Fall: Kurzfall: Geld- vs Sachleistung bei Wohnkosten und Mitwirkungspflichten - Durchsetzung - Unternehmer:in (Krems) vs Gemeinde. Es geht um 12500 EUR. Welche Ansprüche kann ich geltend machen?,False,False,
KSchG_T044_nl_short_v01,KSchG,nl_short,Gibt es bei Frage zu Gewährleistung/Schadenersatz bei mangelhafter Online-Kurs: Voraussetzungen Ausnahmen?,False,False,
StPO_T004_nl_short_v03,StPO,nl_short,Was kann ich bei Vorladung als Beschuldigte:r: Rechte und Protokollierung - Ausnahmen tun?,False,False,
VbVG_T037_procedural_v01,VbVG,procedural,"Wie läuft das Verfahren bei Fristen zu Verjährung bei Verbandsverantwortlichkeit ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
VwGG_T008_nl_short_v01,VwGG,nl_short,Voraussetzungen zu Vertretungspflicht (RA) im VwGH-Verfahren: welche Frist gilt?,False,False,
KStG_T044_procedural_v01,KStG,procedural,"Verlustvortrag bei Körperschaften: Zuständigkeit: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
KFG_T032_nl_short_v03,KFG,nl_short,Welche Kosten/Risiken gibt es bei Kurzzeitkennzeichen/Überstellungsfahrt - Voraussetzungen?,False,False,
VwGG_T007_authority_v03,VwGG,authority,Welche Stelle ist zuständig bei Form/Antrag zu Bindungswirkung von Tatsachenfeststellungen (z.B. VwGH)?,False,False,
MeldeG_T024_nl_short_v03,MeldeG,nl_short,Berichtigung falscher Meldedaten - Verjährung: welche Frist gilt?,False,False,
UG_T018_procedural_v03,UG,procedural,Studienrechtliche Bescheide und Rechtsmittel - Zustellung: Zuständigkeit und Verfahrensschritte (Antrag/Bescheid/Beschwerde).,False,False,
SMG_T003_scenario_v03,SMG,scenario,Kontext: Ich bin Konsument:in in Linz. im Frühjahr 2026 gab es mit Reiseveranstalter ein Problem: Jugendliche im Suchtmittelverfahren - Form/Antrag. Es geht um 80 EUR. Kontakt über Einschreiben. Dokumentiert durch Mahnung. Welche Regelungen sind einschlägig? (Frist/Zuständigkeit/Nachweis),False,False,
IO_T058_keyword_v01,IO,keyword,frage fortführung schließung betriebs verjährung villach 950eur einschreiben zeug innen vor - IO,True,True,IO
StGB_T055_procedural_v01,StGB,procedural,"Diebstahl/Unterschlagung von Möbelstück: Welche Fristen gelten, was sind typische Nachweise und wer entscheidet?",False,False,
VfGG_T002_authority_v01,VfGG,authority,Bei Frage zu Verfahrenshilfe beim VfGH: Ausnahmen: Muss ich zu Magistrat oder zum Gericht?,False,False,
AngG_T023_nl_long_v01,AngG,nl_long,Ich bin Beschuldigte:r in Feldkirch. im September 2024 gab es mit Arztpraxis ein Problem: Konkurrenzklausel und Karenzentschädigung - Form/Antrag. Es geht um 2300 EUR. Kommunikation via Online-Portal. Welche Rechtslage gilt und welche Schritte sind sinnvoll?,False,False,
VfGG_T032_authority_v02,VfGG,authority,Bei Frist: Frage zu Frist und Form der VfGH-Beschwerde: Fristen: Muss ich zu Bezirksgericht oder zum Gericht?,False,False,
AktG_T005_nl_short_v03,AktG,nl_short,Was kann ich bei Hauptversammlung: Tagesordnung: Zustellung tun?,False,False,
AußStrG_T043_scenario_v02,AußStrG,scenario,Fall: vor 12 Monaten in Dornbirn: Verlassenschaft/Erbrechtliche Abhandlung: Form/Antrag. Dokumentiert durch Chatverlauf. Welche Rechte und Pflichten bestehen?,False,False,
UrlG_T031_keyword_v02,UrlG,keyword,urlaub karenz zustellung villach 3100eur chat antrag september 2024 bezirksgericht nachweis kosten,False,False,
SPG_T008_authority_v01,SPG,authority,Wegweisung und Betretungsverbot bei häuslicher Gewalt: Rechtsmittel: Wie bringe ich das bei Bezirkshauptmannschaft ein (Form/Frist)?,False,False,
VerG_T008_nl_long_v01,VerG,nl_long,"Sachverhalt (Wiener Neustadt, vor 18 Monaten): Mitgliederversammlung und Beschlüsse: Sanktionen. Beteiligte: Mieter:in vs Arztpraxis. Es geht um 240 EUR. Belege: Chatverlauf. Wie gehe ich praktisch vor (Frist, Zuständigkeit, Beweise, Kosten)?",False,False,
VersG_T050_scenario_v02,VersG,scenario,"Kontext: Sachverhalt (Amstetten, Anfang Dezember 2025): Störung/Blockade und Folgen: Durchsetzung. Beteiligte: Geschäftsführer:in vs Arbeitgeber:in. Dokumentiert durch Lieferschein. Es liegt ein Schreiben/Bescheid von VfGH vor. Welche Fristen und welches Verfahren sind zu beachten? (Frist/Zuständigkeit/Nachweis) (nach VersG)",True,True,VersG
PSG_T009_fragment_v03,PSG,fragment,Auszahlung an Begünstigte: Voraussetzungen: Form/Antrag Klagenfurt,False,False,
ABGB_T021_scenario_v03,ABGB,scenario,Fall: Ich bin Unternehmer:in in Bregenz. kurz vor Jahresende 2025 gab es mit Behörde ein Problem: Rückforderung einer irrtümlichen Anzahlung. Betrag: 380 EUR. Kommunikation via Online-Portal. Belege: Angebot. Welche Fristen und welches Verfahren sind zu beachten?,False,False,
MRG_T029_nl_long_v01,MRG,nl_long,"Kurzfall: Mängel in der Wohnung: Heizungsdefekt - Ausnahmen - Arbeitgeber:in (Linz) vs Vermieter:in. Welche Voraussetzungen sind relevant, welche Nachweise brauche ich und wo ist einzubringen?",False,False,
AÜG_T015_authority_v02,AÜG,authority,Welche Stelle ist zuständig bei Sanktionen und Verwaltungsstrafen - Verjährung (z.B. Magistrat)?,False,False,
MeldeG_T001_scenario_v01,MeldeG,scenario,Sachverhalt: Kurzfall: Meldezettel: Unterschrift Vermieter:in? - Sanktionen - Fahrzeughalter:in (Bregenz) vs Reiseveranstalter. Kommunikation via Webformular. Es geht um 4800 EUR. (Anmeldung) Frage: Welche Rechte und Pflichten bestehen?,False,False,
UStG_T019_nl_short_v01,UStG,nl_short,Steuersätze (Normal/ermäßigt) bei bestimmten Leistungen - Durchsetzung - brauche ich einen Antrag/Nachweis?,False,False,
GrEStG_T011_keyword_v02,GrEStG,keyword,grest übergabe rahmen scheidung zuständigkeit pölten 380eur hotline zeug innen sommer verfahren beschwerde,False,False,
VwGG_T033_procedural_v03,VwGG,procedural,"Wie läuft das Verfahren bei Aufschiebende Wirkung zu Revisionsbeantwortung und Verfahren ab (Frist, Antrag, Nachweise, Kosten)?",False,False,
UGB_T035_authority_v03,UGB,authority,Handelskauf: Lieferverzug und Vertragsstrafe bei E-Bike: Sanktionen: Zuständigkeit Landesgericht vs Gericht - und welche Frist?,False,False,
VStG_T044_fragment_v01,VStG,fragment,Frage zu Verwaltungsstrafe wegen Geschwindigkeitsüberschreitung und Rechtsmittel: Zustellung (Ersatzfreiheitsstrafe) Telefon Zeug:innen,False,False,
EKHG_T015_keyword_v01,EKHG,keyword,ansprüche mitfahrer unfall mit motorrad verjährung klagenfurt 3100eur webformular antrag september,False,False,
ZPO_T034_nl_short_v01,ZPO,nl_short,Zivilprozess: Klage wegen Gewährleistung und Beweisantrag: Nachweise/Beweise - brauche ich einen Antrag/Nachweis?,False,False,
VwGVG_T044_keyword_v01,VwGVG,keyword,beschwerde landesverwaltungsgericht begründung zuständigkeit pölten 7900eur online portal zeug innen vor frist zuständigkeit,False,False,
KFG_T008_scenario_v03,KFG,scenario,"Sachverhalt: Sachverhalt (Innsbruck, im Februar 2026): Fahrzeugstilllegung bei Gefahr im Verzug - Form/Antrag. Beteiligte: Studierende:r vs Zulassungsstelle. Es geht um 4800 EUR. Dokumentiert durch Rechnung. Unklar ist die Zuständigkeit (Magistrat oder Gericht). Frage: Welche Ansprüche kann ich geltend machen?",False,False,
IG-L_T049_nl_long_v01,IG-L,nl_long,ich bin fahrzeughalter:in in innsbruck. vor 3 tagen gab es mit reiseveranstalter ein problem: zuständigkeit bh/magistrat: sanktionen. dokumentiert durch lieferschein. (strafe) welche ansprüche/rechtsfolgen kommen in betracht und welche fristen laufen?,False,False,
VfGG_T004_keyword_v02,VfGG,keyword,frage aufschiebende wirkung provisorische maßnahmen voraussetzungen schwechat 380eur einschreiben mail korrespondenz bescheid frist,False,False,
EStG_T041_scenario_v01,EStG,scenario,"Fall: Sachverhalt (Wiener Neustadt, im Frühjahr 2026): Grenzgänger:innen und Doppelbesteuerung: Form/Antrag. Beteiligte: Handwerker:in vs Behörde. Es liegt ein Schreiben/Bescheid von VwGH vor. Welche Fristen und welches Verfahren sind zu beachten?",False,False,
AÜG_T036_scenario_v01,AÜG,scenario,"Sachverhalt (Leoben, gestern): Arbeitszeit und Überstunden bei Überlassung - Voraussetzungen. Beteiligte: Arbeitgeber:in vs Arztpraxis. Betrag: 2300 EUR. Nachweis: E-Mail-Korrespondenz. Es liegt ein Schreiben/Bescheid von VfGH vor. Welche Rechte und Pflichten bestehen? - bitte mit Hinweis zu Fristen und Zuständigkeit. - AÜG",True,True,AÜG
KommStG_T030_nl_short_v03,KommStG,nl_short,Kommunalsteuerprüfung und Nachforderung: Sanktionen (Abfuhr): Behörde oder Gericht?,False,False,
FPG_T011_nl_short_v01,FPG,nl_short,Welche Sanktionen drohen bei Aufenthaltsbeendigung trotz Familie: Form/Antrag?,False,False,
GmbHG_T033_fragment_v01,GmbHG,fragment,Haftung von Geschäftsführer:in bei Insolvenzreife: Nachweise/Beweise Telefon Kontoauszug,False,False,
EO_T031_scenario_v01,EO,scenario,Sachverhalt: vor 3 Tagen in Klagenfurt: Ausnahmen zu Fahrnisexekution in der Wohnung. Belege: Gutachten. Es liegt ein Schreiben/Bescheid von Bezirksgericht vor. Frage: Welche Fristen und welches Verfahren sind zu beachten?,False,False,
